котлов;2175;"Севастопольский просп.,20, 22;Ульянова Дмитрия ул., 43 (к. 1, 2, 3), 45 (к. 1), 47 (к. 1, 2), 49 (1, 2);Черемушкинская Б. ул., 19 (к. 1, 2, 3, 4, 5).";"Севастопольский просп., 20А,ГОУ СОШ № 522(1-й этаж холл)";"Севастопольский просп., 20А,ГОУ СОШ № 522(2-й этаж рекреация)";
котлов;2176;"Севастопольский просп., 13 (к. 1, 2, 3, 4), 15 (к. 1, 2), 17 (к. 1, 2).";"Севастопольский просп., 11АГОУ СПО ПК № 39(1-й этаж)(499)124-04-79";"Севастопольский просп., 11АГОУ СПО ПК № 39(2-й этаж коридор)(499)124-04-79";
котлов;2177;"Нагорная ул., 2 (к. 1, 2), 4, 5 (к. 1, 2, 3), 7 (к. 1, 2, 3, 4, 5), 9 (к. 1, 2), 11 (к. 2), 12 (к. 1, 3), 13 (к. 2, 3, 4), 13А (к. 4), 14 (к. 1, 2), 15 (к. 7).";"Нагорная ул., 11, к. 1,ГОУ ТПСК № 38(2-й этаж)";"Нагорная ул., 11, к 1,ГОУ СК № 38(2-й этаж коридор)";
котлов;2178;"Нагорная ул., 16 (к. 2, 3), 18 (к. 1,3), 20 (к. 2, 3, 4, 5, 8), 22 (к. 2, 3, 4), 24 (к. 1, 2, 3, 4, 5, 6, 7, 8, 9, 10);Ремизова ул.,1, 3 (к. 1, 2).";"Нагорная ул., 22, к.1,ГОУ Специализированная коррекционная школа-интернат № 60(1-й этаж)(499)127-11-21";"Нагорная ул., 22, к.1,ГОУ Специализированная коррекционная школа-интернат № 60(1-й этаж)(499)127-11-21";
котлов;2179;"Нагорная ул., 15 (к. 1-2, 3, 4, 5, 6, 8), 17 (к. 2, 3, 4), 19 (1, 2, 3, 4, 30, 32), 21 (к. 1).";"Нагорная ул., 16,Специальная коррекционная школа№ 1111 (1-й этаж)";"Нагорная ул., 16,Специальная коррекционная школа№ 1111 (1-й этаж коридор)";
котлов;2180;"Нагорная ул., 17 (к. 5), 19 (к. 5), 23 (к. 1, 2, 3), 25 (к. 1, 2);Ремизова ул., 7, 9, 10, 11 (к. 1, 2), 14 (к. 1), 15 (к. 1, 2, 3).";"Ремизова ул., 12,ГОУ СОШ № 541(1-й этаж)";"Ремизова ул., 10,ГУК Галерея Нагорная(1-й этаж)";
котлов;2181;"Нагорная ул., 26 (к. 2), 28 (к. 1), 30 (к. 1), 32 (к. 1), 34 (к. 1, 2);Ремизова ул., 2, 4, 5, 8;Севастопольский просп., 19 (к. 1, 2, 3), 21, 23, 25, 29, 31 (к. 1, 2).";"Нагорная ул., 32, к.3,ГОУ СОШ № 568(1-й этаж)";"Нагорная ул., 32, к.3,ГОУ СОШ № 568(1-й этаж спортивный зал)";
котлов;2182;"Нагорная ул., 25 (к. 3), 27 (к. 1, 2, 3, 4), 29 (к. 1, 2, 3, 4), 31 (к. 1, 3, 5, 6);Нагорный бульв., 9, 11,13, 15, 17, 19.";"Ремизова ул., 12,ГОУ СОШ № 541(1-й этаж)";"Ремизова ул., 10,ГОУ СОШ № 541(2-й этаж)";
котлов;2183;"Нагорная ул., 36, 38 (к. 1, 2);Нагорный бульв., 3, 4 (к. 1, 2, 3), 5 (к. 1, 2), 6, 7;Севастопольский просп., 37, 39, 41, 43.";"Нагорная ул., 32, к.3,ГОУ СОШ № 568(1-й этаж)";"Нагорная ул., 32, к.3,ГОУ СОШ № 568(1-й этаж рекреация)";
котлов;2184;"Нагорная ул., 33 (к. 4, 5), 35 (к. 1, 2, 3, 4), 39 (к. 1, 2, 3, 4);Нагорный бульв., 8, 12, 14, 18, 20, 24.";"Нахимовский просп., 10, ГОУ СОШ № 517(1-й этаж)";"Нахимовский просп., 10, ГОУ СОШ № 517(1-й этаж рекреация)";
котлов;2185;"Нахимовский просп., 14, 16, 18, 20, 23 (к. 1, 2, 3, 4, 5), 25 (к. 1, 2, 3).";"Нахимовский просп., 10, ГОУ СОШ № 517(1-й этаж)";"Нахимовский просп., 10, ГОУ СОШ № 517(1-й этаж спортивный зал)";
котлов;2186;"Нагорная ул., 40, 42 (к. 1), 44 (к. 1, 2);Нахимовский просп., 22;Севастопольский просп.,45 (к. 1, 2), 47.";"Севастопольский просп., 43А,ГОУ СОШ № 626(1-й этаж)";"Севастопольский просп., 43А,ГОУ СОШ № 626(1-й этаж зал заседаний)";
котлов;2187;"Нахимовский просп., 27 (к. 1, 2, 3, 4, 5);Севастопольский просп., 49, 51,51 (к. 1, 2, 3, 4).";"Севастопольский, просп.51 к.5,(1-й этаж Совет ветеранов)";"Севастопольский, просп.51 к.5, ДУ Муниципалитета Котловка(1-й этаж актовый зал)";
ломоно;2188;"Вернадского просп., 11, 13;Строителей ул., 11 (к.1, 3), 13 (к.1, 2), 17 (к.1, 2).";"Строителей ул., 15;ГОУ ЦО №118;(495) 930-96-69";"Строителей ул., 15;ГОУ ЦО №118(495) 930-96-69";
ломоно;2189;"Вернадского просп., 15;Крупской ул., 6 (к.2), 8 (к.1, 2, 3), 14;Строителей ул., 13 (к.3, 4, 5).";"Вернадского просп., 13;Совет ветеранов;(495) 930-75-77";"Крупской ул., 12;ГОУ гимназия № 1514";
ломоно;2190;"Вернадского просп., 19, 21 (к.1, 2);Крупской ул., 15, 19;Ульяновой Марии ул.,14, 16.";"Крупской ул., 17;ГОУ СОШ № 7;(499) 138-38-73";"Крупской ул., 17;ГОУ СОШ № 7(499) 138-38-73";
ломоно;2191;"Вернадского просп., 25, 25 (к.1), 27, 27 (к.1, 2, 3, 4), 31 (к.1, 2, 3, 4), 33 (к.1);Ульяновой Марии ул., 19, 21 (к.2), 23, 25, 27, 29, 31, 33.";"Вернадского просп., 29а ГОУ СПО Колледж малогоБизнеса № 40;(499) 138-45-10";"Вернадского просп., 29а;ГОУ СПО Колледж малого бизнеса №40(499) 138-45-10";
ломоно;2192;"Вернадского просп., 33, 35;Кравченко ул.,10, 12, 16 (к.1, 2), 18, 20, 22.";"Вернадского просп., 27 (к.1);Совет ветеранов;(499) 133-28-59";"Кравченко ул.,14 (к. 1);ГОУ СОШ Школа здоровья № 137;";
ломоно;2193;"Ульяновой Марии ул., 3 (к.1), 7, 9 (к.1, 2, 3), 11, 15, 17 (к.1, 2, 3).";"Ульяновой Марии ул., 8;Совет ветеранов;(499) 138-41-20";"Ульяновой Марии ул., 5;ГОУ СОШ № 119";
ломоно;2194;"Кравченко ул.,4 (к.3);Ленинский просп.,86, 88 (к.1, 2, 3);Ульяновой Марии ул., 3 (к.2, 3).";"Ленинский просп., 88 (к.2);Совет ветеранов;(499)131-04-10";"Ульяновой Марии ул., 5;ГОУ СОШ № 119";
ломоно;2195;"Кравченко ул.,4 (к.1, 2), 8;Ленинский просп.,90.";"Ленинский просп., 88 (к.2)Совет ветеранов;(499) 138-21-90";"Ульяновой Марии ул.,21Московский бюджетный гуманитарный педагогический институт";
ломоно;2196;"Ленинский просп.,74;Строителей ул., 3, 5 (к.1, 2, 3), 7 (к.1, 2, 3), 9, 11 (к. 2).";"Ленинский просп, 76;ГОУ Центр образования № 118;(499) 131-16-00";"Ленинский просп.,76;ГОУ ЦО №118 (1-й этаж)(499) 131-16-00";
ломоно;2197;"Крупской ул., 4 (к.1, 2, 3);Ленинский просп.,78, 82;Строителей ул., 5 (к.4, 5).";"Ленинский просп.,76;ГОУ ЦО №118;(499) 133-33-86";"Ленинский просп.,76;ГОУ ЦО №118 (2-й этаж)(499) 133-33-86";
ломоно;2198;"Крупской ул., 3, 5, 7, 11, 13;Ульяновой Марии ул., 6, 8, 12.";"Ульяновой Марии ул., 8;Совет ветеранов;(499) 138-31-55";"Крупской ул., 9;ГОУ СКО школа-интернат №108";
ломоно;2199;"Ленинский просп.,81, 83, 83 (к.2, 3);Панферова ул., 4 (к. 1, 2, 3, 4), 8, 10, 12, 16 (к.1).";"Панферова ул., 8 (к. 1);ГОУ СОШ №53;(499)134-55-97";"Панферова ул., 8 (к. 1);ГОУ СОШ №53(499) 134-55-97";
ломоно;2200;"Гарибальди ул., 3, 5 (к.1);Ленинский просп.,83 (к.4, 5), 85, 85 (к.2, 3, 4, 5, 6), 87.";"Ленинский просп.,83а;ГБОУ гимназия №1536;(499)132-11-47";"Ленинский просп.,83а;ГБОУ гимназия №1536(499)132-11-47";
ломоно;2201;"Вавилова ул.,74, 76, 78, 80, 82, 84(к.4), 86;Гарибальди ул., 5, 7, 9, 11, 13(к.1, 2);Панферова ул., 16 (к.2, 3, 4), 18, 20.";"Панферова ул., 20;Совет ветеранов;(499)134-60-90";"Вавилова ул.,84 (к.2);ГБОУ школа-интернат №58";
ломоно;2202;"Вавилова ул.,73, 75, 77, 79 (к.1), 81, 83, 85, 87, 89, 91 (к.1), 93, 95;Гарибальди ул., 15, 15(к. 2, 3);Власова Архитектора ул., 8, 10.";"Вавилова ул.,91;ГОУ СОШ №779;(499)134-30-21";"Вавилова ул.,91;ГОУ СОШ №779(499)134-30-21";
ломоно;2203;"Ленинский просп.,89, 91, 93, 93 (к.2, 3).";"Ленинский просп.,93б;ГОУ СОШ №1264;(499)132-37-77";"Ленинский просп.,93б;ГОУ СОШ №1264(499)132-37-77";
ломоно;2204;"Ленинский просп.,95, 95 (к.2, 3, 4);Пилюгина Академика ул., 26 (к.1, 3).";"Ленинский просп.,93;Клуб совета ветеранов;(499) 138-28-44";"Ленинский просп.,93б;ГОУ СОШ №1264";
ломоно;2205;"Гарибальди ул., 2 (к.1), 4 (к.1, 2, 5, 6), 6, 6 (к.1, 2, 3), 8, 8 (к.2, 3, 4, 5), 10 (к. 3, 4);Ленинский просп.,91 (к.2, 3, 4), 93 (к.4).";"Гарибальди ул., 8 (к.1);ГОУ СОШ №28;(499) 134-04-79";"Гарибальди ул., 8 (к.1);ГОУ СОШ №28(499) 134-04-79";
ломоно;2206;"Вавилова ул.,97;Гарибальди ул., 10 (к.2), 12, 14 (к.1, 2), 15 (к. 1), 16 (к.2);Пилюгина Академика ул., 4, 6, 8 (к.2).";"Гарибальди ул., 8 (к.1);ГОУ СОШ №28;(499) 134-45-17";"Гарибальди ул., 8 (к.1);ГОУ СОШ №28(499) 134-45-17";
ломоно;2207;"Гарибальди ул., 10 (к.6);Пилюгина Академика ул., 14 (к.1, 3, 4), 22 (к.1), 24 (к.1), 26 (к.2).";"Пилюгина Академика ул., 14а;ГОУ СОШ №1361;(499) 132-13-44";"Пилюгина Академика ул., 14а;ГОУ СОШ №1361(499) 132-13-44";
ломоно;2208;"Пилюгина Академика ул., 12 (к.2), 14 (к.2).";"Пилюгина Академика ул., 16 (к.1);Совет ветеранов;(499) 132-04-33";"Пилюгина Академика ул., 16 (к.2);ГОУ Центр образования №117";
ломоно;2209;"Пилюгина Академика ул., 8 (к.1), 12 (к.1), 18, 20 (к.1, 2).";"Пилюгина Академика ул., 16 (к.1);ГКУ ИС Ломоносовского района;(499) 132-53-69";"Пилюгина Академика ул., 16 (к.2);ГОУ Центр образования №117";
обруче;2210;"Архитектора Власова ул., 18, 20, 22, 33 (к.1,2,3), 35, 37 (к.1), 39, 43;Гарибальди ул., 20/29 (к.1,2), 22 (к.1,2,3), 24 (к.1,3), 26 (к.2).";"Ул. Гарибальди, 28, к. 3Школа № 121(499) 794-44-85";"Ул. Гарибальди, 28, к. 3Школа № 121(499) 794-44-85";
обруче;2211;"Архитектора Власова ул., 37 (к.4);Гарибальди ул., 28 (к.1);Профсоюзная ул., 58/32 (к.1,2), 58 (к.4), 60, 60 (к.1, 2), 62 (к.4).";"Ул. Профсоюзная, 62, к.2Школа- интернат № 17(499) 176-04-38";"Ул. Профсоюзная, 62, к.2Школа-интернат № 17(499) 128-78-78";
обруче;2212;"Архитектора Власова ул., 37 (к.2,3), 41, 45, 47;Наметкина ул., 1.";"Ул. Профсоюзная, 62, к.2Школа- интернат №17(499) 176-03-54";"Ул. Профсоюзная, 62, к.2Школа- интернат №17(499) 176-03-54";
обруче;2213;"Воронцовские пруды ул., 3, 5, 7, 9;Академика Челомея ул., 2, 4, 6.";"Ул. Академика Челомея, 6АШкола № 1100(495)936-54-05";"Ул. Академика Челомея, 6АШкола № 1100(495) 936-10-87";
обруче;2214;"Академика Челомея ул., 8 (к.1, 2).";"Ул. Академика Челомея, 6АШкола № 1100(495) 936-10-87";"Ул. Академика Челомея, 6АШкола № 1100(495) 936-54-05";
обруче;2215;"Академика Челомея ул., 10, 12/19.";"Ул. Академика Челомея, 6АШкола № 1100(495) 936-10-06";"Ул. Академика Челомея, 6АШкола № 1100(495) 936-10-06";
обруче;2216;"Ленинский проспект, 99;Новаторов ул., 4 (к.1,4).";"Ул. Новаторов, 16, к. 2Совет ветеранов(499) 726-80-37";"Ленинский проспект, 97, к.1Школа № 1311(499) 132-32-56";
обруче;2217;"Новаторов ул., 4, 4 (к.2,3,5), 6, 8 (к.2), 12 (к.1), 14 (к. 1, 2), 18 (к.1,2,7), 20 (к.1), 22, 24, 26 ,28.";"Ленинский проспект, 97 к.2Школа-интернат № 62(499) 132-01-11";"Ленинский проспект, 97 к.2Школа-интернат № 62(499) 132-01-11";
обруче;2218;"Новаторов ул., 10, 10 (к.1,2), 20 (к.2,5, 6), 30 (к.1,2), 32, 34 (к.3,4,7), 36 (к.3),40 (к.14, 15).";"Ул. Новаторов, 34, к.2Школа № 611(495) 936-40-00";"Ул. Новаторов, 34, к. 1Школа № 9(495) 936-40-02";
обруче;2219;"Ленинский проспект, 105 (к.3,4), 107 (к.3), 109/1 (к.1);Новаторов ул., 4 (к.6,7), 20 (к.7,8,9), 34 (к.5,6), 40 (к.4,5,9,10,11,19).";"Ул. Новаторов, 16, к.2(495) 431-26-61";"Ул. Новаторов, 4, к. 8Управа района(495) 735-81-66";
обруче;2220;"Новаторов ул., 36 (к.1,2,5,9), 38 (к.1,2,3,4), 40А, 40 (к.2).";"Ул. Новаторов, 34, к.2Школа № 611(495) 936-40-00";"Ул. Новаторов, 34, к. 1Школа № 9(495) 936-40-06";
обруче;2221;"Ленинский проспект, 109/1 (к.2,3);Новаторов ул., 40 (к. 6, 7, 8);Обручева ул., 3 (к.1, 2, 3, 4, 5), 5 (к.1,2), 7, 9.";"Ул. Обручева, 11, к. 1ГБУК Клуб Надежда(495) 935-54-43";"Ул. Обручева, 11, к. 1ГБУК Клуб Надежда(495) 935-54-43";
обруче;2222;"Квартал 38 Юго-Запада, 1,3,5А;Новаторов ул., 40 (к.3);Обручева ул., а 11(к.2, 3), 13, 13 (к.1), 15 (к. 1, 2), 19 (к. 1, 2, 3).";"Ул. Новаторов, 34, к.2Школа № 611(495) 936-40-00";"Ул. Новаторов, 34, к.2Школа № 611(495) 935-20-31";
обруче;2223;"Обручева ул., 20, 22(к.1), 24, 28 (к.1, 2, 3, 5, 6, 7, 8).";"Ул. Обручева, 28АШкола № 46(495) 935-91-29";"Ул. Обручева, 28АШкола № 46(495) 935-91-30";
обруче;2224;"Обручева ул., 4 (к.1,3), 6, 6 (к.3,6), 8, 12, 14, 16 (к.2), 18, 22;Ленинский просп.,111 (к.1)";"Ул. Обручева, 28АШкола № 46(495) 936-57-58";"Ул. Обручева, 28АШкола № 46(495) 936-57-57";
обруче;2225;"Академика Волгина ул., 4, 6, 8 (к.1,2);Миклухо-Маклая ул., 3, 5, 7 (к.1), 13, 15, 17, 19, 21 (к.1,2,3)";"Ул. Миклухо-Маклая, 21аИнтерклуб РУДН(495) 433-85-93";"Ул. Миклухо-Маклая, 21аИнтерклуб РУДН(495) 433-85-93";
обруче;2226;"Саморы Машела ул., 4 (к.1,2,3,4,5,6),6, 8, 8 (к.1).";"Ул. Саморы Машела, 6, к.3Школа № 1995(495) 735-17-10";"Ул. Саморы Машела, 6, к.3Школа № 1995(495) 735-17-10";
обруче;2227;"Саморы Машела ул., 8 (к.2,3);Островитянова ул., 5, 5 (к.1,2,3), 9, 9 (к.1,2,3,5).";"Ул. Саморы Машела, д.6, к.3Школа № 1995(495) 438-95-67";"Ул. Саморы Машела, д.6, к.3Школа № 1995(495) 438-95-68";
обруче;2228;"Ленинский проспект,119 (к.1,2), 121/1 (к.1,2,3).";"Ленинский проспект,119, к.1диспетчерская(495) 438-20-29";"Ленинский проспект,119, к.1диспетчерская(495) 438-20-29";
обруче;3351;"Обручева ул., 28, к.4";"Ул. Обручева, 28 к.4Психоневрологический интернат № 20 (ПНИ №20)ДСЗН города Москвы ГУ(495) 936-57-31";"Ул. Обручева, 28 к.4Психоневрологический интернат № 20 (ПНИ №20)ДСЗН города Москвы ГУ(495) 936-57-31";
обруче;3352;"Ленинский проспект, 117";"Ленинский проспект, 117,Российская детская клиническая больницаМинздравсоцразвития России (ФГУ)(495) 936-91-99";"Ленинский проспект, 117,Российская детская клиническая больницаМинздравсоцразвития России (ФГУ)(495) 936-91-99";
обруче;3353;"Опарина ул., 4";"Ул. Академика Опарина, 4Научный центр акушерства, гинекологии и перинатологии имени акад. В.И. Кулакова Минздравсоцразвития России (ФГУ)(495) 438-77-29";"Ул. Академика Опарина, 4Научный центр акушерства, гинекологии и перинатологии имени акад. В.И. Кулакова Минздравсоцразвития России (ФГУ)(495) 438-77-29";
обруче;3354;"Новаторов ул., 3";"Ул. Новаторов, 3Родильный дом № 4 (ГУ)(495) 936-14-22";"Ул. Новаторов, 3Родильный дом № 4 (ГУ)(495) 936-14-22";
"cеверн бутово";2229;"Старобитцевская улица, 21 (к.3), 23 (к.1, 2, 3, 4).";"ул. Ратная, 14А,школа №10661 этаж(495)711-12-90";"ул. Ратная, 14А,школа №10662 этаж(495)711-12-90";
"cеверн бутово";2230;"Ратная улица, 10 (к.1, 2);Старобитцевская улица, 21 (к.1, 2).";"ул. Ратная, 8Г,поликлиника №2211 этаж(495)711-40-28";"ул. Ратная, 14А,школа №10661 этаж(495)711-08-54";
"cеверн бутово";2231;"Ратная улица, 12 (к.1, 2), 14, 16 (к.1, 2)";"ул. Ратная, 14А,школа №10661 этаж(495)711-23-74";"ул. Ратная, 14А,школа №10661 этаж(495)711-23-74";
"cеверн бутово";2232;"Куликовская улица, 1;Садки Знаменские, 9 (к.1, 2), 11.";"ул. Куликовская, 3Б,школа №18251 этаж(495)711-31-08";"ул. Куликовская, 3Б,школа №18251 этаж(495)711-31-08";
"cеверн бутово";2233;"Грина улица, 34, 34 (к.1), 36, 40, 40 (к.1), 42;Куликовская улица, 3.";"ул. Куликовская, 3Б,школа №18251 этаж(495)711-35-74";"ул. Куликовская, 3Б,школа №18251 этаж(495)711-35-74";
"cеверн бутово";2234;"Садки Знаменские, 5 (к.1, 2), 7 (к.1, 2, 3).";"б-р Дмитрия Донского, 6А,Центр образования №10711 этаж(495)711-36-81";"б-р Дмитрия Донского, 6А,Центр образования №10711 этаж(495)711-36-81";
"cеверн бутово";2235;"Садки Знаменские, 3 (к.1, 2, 3, 4, 5).";"б-р Дмитрия Донского, 6А,Центр образования №10711 этаж(495)711-36-76";"б-р Дмитрия Донского, 6А,Центр образования №10711 этаж(495)711-36-76";
"cеверн бутово";2236;"Донского Дмитрия бульвар, 2 (к.1, 2), 6;Садки Знаменские, 1 (к. 1).";"б-р Дмитрия Донского, 6 к.1,школа №13322 этаж(495)711-37-19";"б-р Дмитрия Донского, 6 к.1,школа №13321 этаж(495)711-37-19";
"cеверн бутово";2237;"Грина улица, 28, 28 (к.1), 30;Донского Дмитрия бульвар, 4, 8, 10;Садки Знаменские, 1 (к.2).";"б-р Дмитрия Донского, 6 к.1,школа №13322 этаж(495)711-37-49";"б-р Дмитрия Донского, 6 к.1,школа №13321 этаж(495)711-37-49";
"cеверн бутово";2238;"Глушко Академика улица, 16Грина улица, 15;Куликовская улица, 7, 9 (к.1, 2);Поляны улица, 4.";"б-р Дмитрия Донского, 14А,Центр образования №1681корп. А, 1 этаж(495)711-39-27";"б-р Дмитрия Донского, 14А,Центр образования №1681корп. А, 1 этаж(495)711-39-27";
"cеверн бутово";2239;"Глушко Академика улица, 12, 14 (к.1, 2);Грина улица, 11, 13.";"б-р Дмитрия Донского, 14А,Центр образования №1681корп. Б, 2 этаж(495)712-03-09";"б-р Дмитрия Донского, 14А,Центр образования №1681корп. Б, 2 этаж(495)712-03-09";
"cеверн бутово";2240;"Глушко Академика улица, 8, 10 (к.1, 2);Грина улица, 7, 9.";"б-р Дмитрия Донского, 14А,Центр образования №1681корп. А, 1 этаж(495)712-34-36";"б-р Дмитрия Донского, 14А,Центр образования №1681корп. А, 1 этаж(495)712-34-36";
"cеверн бутово";2241;"Глушко Академика улица, 6Грина улица, 5;Донского Дмитрия бульвар, 12, 16, 18/4";"б-р Дмитрия Донского, 14А,Центр образования №1681корп. Б, 2 этаж(495)711-52-01";"б-р Дмитрия Донского, 14А,Центр образования №1681корп. Б, 2 этаж(495)711-52-01";
"cеверн бутово";2242;"Старобитцевская улица, 15 (к.3), 17 (к.1, 2, 3),19 (к. 1, 2, 3).";"ул. Ратная, 6Б,Центр образования №16132 этаж(495)711-62-64";"ул. Ратная, 6Б,Центр образования №16132 этаж(495)711-62-64";
"cеверн бутово";2243;"Ратная улица,8 (к.1, 2, 3, 4);Старобитцевская улица, 15 (к. 1, 2).";"ул. Ратная, 6А,Центр образования №16131 этаж(495)711-60-45";"ул. Ратная, 6А,Центр образования №16132 этаж(495)711-60-45";
"cеверн бутово";2244;"Ратная улица,2 (к.1, 2);Старобитцевская улица, 7, 9, 11.";"ул. Ратная, 6А,Центр образования №16132 этаж(495)711-60-08";"ул. Ратная, 6А,Центр образования №16132 этаж(495)711-60-08";
"cеверн бутово";2245;"Коктебельская улица, 2 (к. 1, 2);Старокачаловская улица, 1 (к.1), 4, 6, 8, 10, 12, 14, 16, 18.";"ул. Старокачаловская, 22,школа №19451 этаж(495)711-64-86";"ул. Старокачаловская, 22,школа №19451 этаж(495)711-64-86";
"cеверн бутово";2246;"Старокачаловская улица, 1 (к.2), 3 (к.1, 2, 3, 4).";"ул. Грина, 18Б,школа №13561 этаж(495)711-66-41";"ул. Грина, 18Б,школа №13561 этаж(495)711-66-41";
"cеверн бутово";2247;"Донского Дмитрия бульвар, 9(к.1, 2, 3, 4).";"ул. Грина, 18Б,школа №13561 этаж(495)711-67-15";"ул. Грина, 18Б,школа №13561 этаж(495)711-67-15";
"cеверн бутово";2248;"Коктебельская улица, 4(к.1, 2, 3, 4).";"ул. Грина, 18Б,школа №13561 этаж(495)711-67-31";"ул. Грина, 18Б,школа №13561 этаж(495)711-67-31";
"cеверн бутово";2249;"Грина улица, 18, 18 (к.1, 2), 20, 24;Донского Дмитрия бульвар, 11, 11 (к.1, 2).";"ул. Грина, 18 к.3 стр.1,Центр образования №2006корп. А, 1 этаж(495)711-75-87";"ул. Грина, 18 к.3 стр.1,Центр образования №20062 этаж средняя школа(495)711-75-87";
"cеверн бутово";2250;"Грина улица, 1, 1А, 1В, 2, 4, 6, 8, 10, 12, 12 (к.1), 14;Коктебельская улица,8, 11.";"ул. Грина, 18 к.3 стр.1,Центр образования №2006корп. А, 1 этаж(495)711-78-67";"ул. Грина, 18 к.3 стр.1,Центр образования №20062 этаж начальная школа(495)711-78-67";
"cеверн бутово";2251;"Грина улица, 1 (к.1, 2, 3, 4, 5, 6, 7, 8).";"ул. Грина, 18 к.3 стр.1,Центр образования №2006корп. А, 1 этаж(495)711-78-75";"ул. Грина, 18 к.3 стр.1,Центр образования №20061 этаж средняя школа(495)711-78-75";
"cеверн бутово";2252;"Грина улица, 3(к.1, 2);Донского Дмитрия бульвар, 13, 15, 17.";"ул. Феодосийская, 11Ашкола №11741 этаж(495)711-79-01";"ул. Феодосийская, 11Ашкола №11742 этаж(495)711-79-01";
"cеверн бутово";2253;"Феодосийская улица, 2, 3, 4, 5, 7, 9, 11.";"ул. Феодосийская, 11Ашкола №11741 этаж(495)711-81-20";"ул. Феодосийская, 11Ашкола №11742 этаж(495)711-81-20";
"cтан теплый";2254;"Островитянова ул., 16 (к.2,3,4), 18 (к.1,2,3,4), 20, 22 (к.1), 24 (к.1).";"ул. Островитянова, 18, к.5, школа № 930338-98-88";"ул. Островитянова, 18, к.5, школа № 930338-98-88";
"cтан теплый";2255;"Островитянова ул., 22 (к.2), 26 (к.1,2), 28 (к.1), 30 (к.1);Профсоюзная ул., 124.";"ул. Островитянова, 18, к.5, школа № 930338-97-88";"ул. Островитянова, 18, к.5, школа № 930338-97-88";
"cтан теплый";2256;"Островитянова ул., 30 (к.2);Профсоюзная ул., 126, 130 (к.1,2,3).";"ул. Островитянова, 18, к.5, школа № 930338-96-88";"ул. Островитянова, 18, к.5, школа № 930338-96-88";
"cтан теплый";2257;"Профсоюзная ул.,132 (к.1,2,3,4,5,6,7,8), 136 (к.4), 140 (к.5).";"ул. Профсоюзная, 132, к.9, гимназия №1507420-70-32";"ул. Профсоюзная, 132, к.9, гимназия №1507420-70-32";
"cтан теплый";2258;"Профсоюзная ул., 128, 136 (к.1,2), 138.";"ул. Профсоюзная, 128,ГКУ ИС420-52-90";"ул. Профсоюзная, 132, к.9, гимназия № 1507420-70-22";
"cтан теплый";2259;"Профсоюзная ул., 136 (к.3), 140 (к.1,2,3), 142.";"ул. Профсоюзная, 132, к.9, гимназия № 1507420-70-11";"ул. Профсоюзная, д. 132, к.9, гимназия № 1507420-70-11";
"cтан теплый";2260;"Профсоюзная ул., 142 (к.2,3), 144, 146 (к.1,2).";"ул. Профсоюзная, 142, к.5, школа № 865338-32-00";"ул. Профсоюзная, 142, к.5, школа № 865338-32-00";
"cтан теплый";2261;"Профсоюзная ул., 142 (к.4), 146 (к.3), 152 (к.3,4).";"ул. Профсоюзная, 142, к.5, школа № 865338-34-55";"ул. Профсоюзная, 142, к.5, школа № 865338-34-55";
"cтан теплый";2262;"Теплый Стан ул., 4 (к.1,2,3), 6, 8, 12 (к.1,2,3).";"Ул.Теплый Стан, д.4, библиотека ИИЦ №12338-77-44";"Ул.Теплый Стан, 4, библиотека ИИЦ №12338-77-44";
"cтан теплый";2263;"Виноградова Академика ул.,1, 1 (к.1), 3 (к.1), 4 (к.1,2,3), 6, 8, 10 (к.1,2), 12.";"Ул.Теплый Стан, д.4, библиотека ИИЦ №12339-59-11";"Ул. Академика Виноградова, 7, музыкальная школа";
"cтан теплый";2264;"Теплый Стан ул., 12 (к.4), 14/2.";"Ул.Теплый Стан, д.4, библиотека ИИЦ №12339-60-11";"Ул. Академика Виноградова,7, музыкальная школа";
"cтан теплый";2265;"Профсоюзная ул., 156 (к.1,3,5).";"ул. Профсоюзная, 156, к.6, школа № 898338-01-00";"ул. Профсоюзная, 156, к.6, школа № 898338-01-00";
"cтан теплый";2266;"Тюленева Генерала ул., 29 (к.1), 33, 37, 39, 41.";"ул. Профсоюзная, 156, к.6, школа № 898338-17-15";"ул. Профсоюзная, 156, к.6, школа № 898338-17-15";
"cтан теплый";2267;"Тюленева Генерала ул., 31, 31 (к.1), 35.";"ул. Профсоюзная, 156, к.6, школа № 898338-01-22";"ул. Профсоюзная, 156, к.6, школа № 898338-01-22";
"cтан теплый";2268;"Теплый Стан ул., 15 (к.3); Тюленева Генерала ул., 27, 29 (к.2,3,4) .";"ул. Теплый Стан, 13, к.4, школа № 1267337-03-11";"ул. Теплый Стан, 13, к.4, школа № 1267337-03-11";
"cтан теплый";2269;"Теплый Стан ул., 5 (к.2), 7 (к.3), 9 (к.2,3,5,6,7,8).";"ул. Теплый Стан, 13, к.4, школа № 1267337-00-40";"ул. Теплый Стан, 13, к.4, школа № 1267";
"cтан теплый";2270;"Теплый Стан ул., 1, 3 (к.1,2), 5 (к.1,3,4),7, 7 (к.1,2).";"ул. Теплый Стан, 13, к.4, школа № 1267338-72-66";"ул. Теплый Стан, 13, к.4, школа № 1267";
